TokenID,Universe Name,Planet Name
2487,Halvinaeyr Realm,Keshouu
2488,Itheloiyn,Pavo
2489,Loravui Prime,Luno Spire
2490,Halvinua Fold,Maelaiesh Spire
2491,Elyoion,Yethea Major
2492,Elyuaith,Ulmuom
2493,Halvinara,Yethoille
2494,Juneluaor Sphere,Vessio
2495,Praxien,Brenoea
2496,Veyia Span,Keshaille Crest
2497,Cindraera,Vessi
2498,Thaleoel Realm,Goluiv
2499,Volne Domain,Xalear
2500,Ossaeoo,Graeluiol Hollow
2501,Ossauayn,Ulmoos
2502,Halvinuo,Wreneaar
2503,Zerar,Dessaian
2504,Favenuaom,Graelea
2505,Lomirae Span,Iveaux Major
2506,Halvinoia Sphere,Wrenu
2507,Kestrer Reach,Ulmays
2508,Beloroior Expanse,Nirouos
2509,Orviaus,Dhareai Hollow
2510,Veyeo Sphere,Dessaoe
2511,Ossaaeo,Xalai
2512,Faveniath,Tevouol Crest
2513,Isarit,Ferrooiv
2514,Myra,Iveux
2515,Ithelea,Brenoe Spire
2516,Loravur,Fyreuo Reef
2517,Ossaara,Quena Vale
2518,Veyio,Tarui Reef
2519,Kaeluy,Taroe Vale
2520,Myroen,Yethi
2521,Zeraeor,Yethu
2522,Sunduai,Keshio
2523,Loravi,Tareai Crest
2524,Halvineis,Brenou
2525,Dravio Prime,Rhalaesh
2526,Beloruel,Niri Major
2527,Anthoyn,Quenound
2528,Myri Domain,Joruiar
2529,Corveom,Ulma
2530,Loraveo Fold,Ivuiiv
2531,Juneloel,Zoluiu
2532,Orvuais,Goleak Crest
2533,Elyir,Barkeor
2534,Junelu Prime,Ferroae
2535,Thaleoi,Ulmoeo
2536,Orvuat,Dharaiak
2537,Itheluaom,Ferroaak
2538,Draveom Realm,Vessa Vale
2539,Orvoiel,Quenoear
2540,Thaleoen,Barkoeos
2541,Avei,Kesheor
2542,Ekariara Reach,Corineaund
2543,Corvuor Sphere,Xalian
2544,Avea Prime,Ostea Minor
2545,Sundoith,Jorouin
2546,Myroi Sphere,Vessoeesh Hollow
2547,Zereoax,Joraiille
2548,Volneth,Rhaloui
2549,Corvuao,Pavoear
2550,Cindraor Fold,Maelou Minor
2551,Nexeus,Goliar
2552,Cindra Fold,Yetho Minor
2553,Avei Fold,Soveaille
2554,Avee Domain,Dessaaor
2555,Lomiraeth,Quenool
2556,Nexiyr,Xalo Major
2557,Myreoor Span,Jorui
2558,Myruu,Lunaesh
2559,Orveith,Zolaiesh
2560,Halvinui Reach,Barkaian
2561,Praxai,Corinuux Minor
2562,Muneniaom,Dessaoe Basin
2563,Aveuaith,Corinoo
2564,Grostet,Joriiv
2565,Myruaa Reach,Yethoesh
2566,Belorae Expanse,Barku Vale
2567,Myraeith Realm,Sovai
2568,Isare,Joroeesh Crest
2569,Volnua Reach,Tari Crest
2570,Lorave Reach,Sovuys
2571,Isaruaom,Vessuiy
2572,Thaliav,Yethain
2573,Sunda Reach,Lunea Hollow
2574,Dravo,Dessaeaos Major
2575,Lomiraei,Soveos
2576,Isaraav,Zoli Crest
2577,Elyoav,Oste Hollow
2578,Elyoe,Xaloe Minor
2579,Volniay,Quenoeak Hollow
2580,Veyoiu,Wrenaesh
2581,Itheluis,Ulmouol
2582,Thalora,Niroeor Vale
2583,Lomiroiyn,Vessuiux Vale
2584,Praxu Realm,Zolae
2585,Lomiroiav,Luneaar
2586,Beloraera Expanse,Dharaiy
2587,Aveuaax,Iveaund Hollow
2588,Lomiroiom,Nirai
2589,Sundaee Realm,Graeloean
2590,Lomiroyr,Maeloe Major
2591,Myraeune,Yethoe Vale
2592,Volnuis,Keshaiu
2593,Nexeo,Wrenoei Crest
2594,Anthuen Realm,Maeloua
2595,Cindreo,Ivu Spire
2596,Novaruay Span,Ivi Crest
2597,Thaluaav,Cosuiesh
2598,Veyiaax Span,Quenea Crest
2599,Halvini,Vessiak
2600,Cindriara Domain,Tevuesh Major
2601,Sunduayn Expanse,Yethouar
2602,Aveeo Sphere,Ivoeesh
2603,Elyoax,Dessaui Crest
2604,Orvoor,Taru
2605,Nexiaa,Ferroool
2606,Corvuaax,Nirou
2607,Kaeluth,Yethuille
2608,Isarua Span,Tevoille
2609,Aveoel Reach,Paviund
2610,Halvinion Span,Lunou
2611,Juneloi,Zolays
2612,Zeraom,Ostouux
2613,Veyoe,Ferroeiv Crest
2614,Aveia,Barkoin Crest
2615,Novare Reach,Vessouan
2616,Junelith Span,Dessae
2617,Thaliaen,Lunoeol Basin
2618,Corvoia,Fyreiiv Hollow
2619,Nexoi,Golu Reef
2620,Loravaee,Breneaom Major
2621,Veyuaith,Sovui Hollow
2622,Lomirui,Maeluol
2623,Sundaav,Maele Crest
2624,Novaroie Expanse,Ulmui Major
2625,Nexara Reach,Goleaol Basin
2626,Novara,Ulmoi
2627,Ossaaeax,Niriy Reef
2628,Dravi,Pava
2629,Loravuara,Ulmui Reef
2630,Beloruael,Wrenoo
2631,Sunduom,Keshuar Spire
2632,Loravua Span,Graeloom
2633,Kaelae Realm,Dhara Spire
2634,Thaloo,Barkaiu
2635,Kaeloior,Lunaii Reef
2636,Draveel,Tari
2637,Zeri,Zolaiv Minor
2638,Grostoira,Vessays
2639,Lomire Span,Corineom Crest
2640,Nexuus,Graelouak
2641,Loravuyr,Ostuiin
2642,Nexui Fold,Tevoee
2643,Nexuav,Joraar
2644,Isareora,Zolound Hollow
2645,Kaeluith Realm,Zoluio
2646,Anthoiyr,Ferroeeth
2647,Itheloius Prime,Tevouar
2648,Beloria Expanse,Lunuieth Spire
2649,Halvina,Corinoeux
2650,Itheloiom Domain,Quenui Reef
2651,Novaro,Corinoeak
2652,Sundae Prime,Dharue Hollow
2653,Cindroom,Cosuo
2654,Anthiay,Iviux
2655,Dravora,Joreaak
2656,Faveneoo,Brenouar Vale
2657,Munenui,Tevai
2658,Aveiayn,Cosa Reef
2659,Cindrai,Ulmoeos
2660,Sundia Fold,Keshaiys Spire
2661,Faveneoyr,Rhalouan
2662,Thalia Fold,Rhaloi
2663,Nexo Expanse,Tario
2664,Zeraea Reach,Keshiom Basin
2665,Ossao Realm,Sovuian Major
2666,Novareo Span,Wrenoe
2667,Volnous,Goloux
2668,Praxaav,Breneaos
2669,Avei Realm,Maeli Reef
2670,Muneniune,Rhalee
2671,Kestrio Realm,Ivay
2672,Thalo Domain,Rhalaiux
2673,Halvinei,Paveol Hollow
2674,Itheleen,Joreaol
2675,Anthiith,Maeleaesh
2676,Zera Prime,Lunaii Crest
2677,Kaeluor,Zolou Major
2678,Corvaeen Domain,Rhaloo Basin
2679,Thaluis,Hessu Minor
2680,Loravuav Span,Vessi Basin
2681,Lomirua Fold,Ostu Basin
2682,Ekaruus Expanse,Wrenuia
2683,Thaloi Domain,Taroeo
2684,Munenoiis,Rhaliys
2685,Itheluel Sphere,Maelui
2686,Sundi Expanse,Wrenior Reef
2687,Beloraav,Tarain
2688,Anthira,Sovai Major
2689,Lomiruaune,Luni
2690,Kestrae Prime,Corino Basin
2691,Ossaaeis,Rhaloar
2692,Elyuao,Joro Hollow
2693,Lomireav,Luno
2694,Orvaune,Xaluak
2695,Cindraet,Taroe Hollow
2696,Lomirae Realm,Ferroou
2697,Orvuel Reach,Brenoeu
2698,Isaroav,Tarain Basin
2699,Ekaroi,Ivuior
2700,Praxuth Reach,Dessaeaund Spire
2701,Kestruau,Keshoo
2702,Corveel Realm,Vessuo
2703,Thalua,Tarouo
2704,Loraviis,Zoleo
2705,Itheliao Prime,Graeleaa
2706,Favenuao,Brenaar Minor
2707,Grosteyn,Ferroeys
2708,Favenois,Zoluy
2709,Lomiroiom Reach,Wrenoom
2710,Ossaeoav Prime,Zoloan
2711,Novaree,Oste Spire
2712,Myroion,Wrene Crest
2713,Ossauao Domain,Dessauan
2714,Zeroi Expanse,Quenaiin
2715,Cindreous Span,Sovoueth Major
2716,Volniayn,Joroiv
2717,Halvinuat,Joroua Hollow
2718,Anthoiis,Ulmior
2719,Corvet Reach,Wrenoeor
2720,Loravuav,Maeleaesh Hollow
2721,Nexius,Corinei Hollow
2722,Myraeom,Cosoar
2723,Isareo,Ulmoeol
2724,Zeruis Prime,Vessaux
2725,Veyoyn Sphere,Corinoeiv
2726,Juneli,Maelou Vale
2727,Corvara,Brenuiu
2728,Ithelu,Fyreui
2729,Sundiaune,Fyreean
2730,Myro Domain,Keshoille
2731,Novarae Sphere,Xalo Vale
2732,Belorae,Corinuom
2733,Draveth Reach,Hessuille
2734,Ossaeax,Goleaom
2735,Praxui,Niroeys
2736,Myraeel Expanse,Fyreui Basin
2737,Elyiaune Prime,Barko
2738,Beloroen,Cosoeol
2739,Juneliath,Rhalea Crest
2740,Loravaeom,Joraan
2741,Ekaruaen,Goloe Reef
2742,Juneloth Expanse,Taro
2743,Ossaae,Vessouo
2744,Veyaax Reach,Paveille Hollow
2745,Ekariax,Teve
2746,Myreyn,Breneae Reef
2747,Novaroiax Expanse,Dessaua
2748,Praxo Reach,Cosuar
2749,Myreo Fold,Maeloeiv
2750,Halvinia,Ulmaiu
2751,Isaror Realm,Xalaos Minor
2752,Veyeu,Graeliol
2753,Favenaeth,Corinia
2754,Kestreoyr,Maelo
2755,Muneneoyn,Ferroui
2756,Orveom,Wrenaiesh Crest
2757,Ekareoyr,Ivu Reef
2758,Ekareou Domain,Sovoeom
2759,Ossaae Realm,Zolui
2760,Loraviy Prime,Goluux
2761,Elyeo,Ostui
2762,Itheleo Realm,Rhalui Crest
2763,Kestrae Reach,Taraar
2764,Veyiaom Span,Cosai Reef
2765,Novaria,Nira Minor
2766,Cindriaus,Ivaio Hollow
2767,Volnut,Tevui Reef
2768,Anthu,Fyreouys Basin
2769,Grostuom Prime,Niru
2770,Ossaoien Prime,Vessui Crest
2771,Zeroiel,Lunoesh
2772,Kaeliau,Joroeeth
2773,Dravoia Fold,Vessaia Crest
2774,Beloroien Prime,Graeli Minor
2775,Myraeyn Expanse,Barkaiille
2776,Thaliayr Expanse,Fyreou Vale
2777,Isaroiax,Yethai Vale
2778,Corveax,Corine Basin
2779,Halvinaera,Ferroior
2780,Favenaax,Corino Major
2781,Munenae Span,Barkuos
2782,Veyiax Domain,Dessaaar
2783,Draviaax,Maeluieth
2784,Orvia Sphere,Ferroui Basin
2785,Orvoio,Dessaeux
2786,Anthoi Prime,Fyreu Vale
2787,Novaroi Realm,Joraiar
2788,Myriyr,Soveux Minor
2789,Zeru Prime,Yethaiesh Spire
2790,Orvoo,Ulmui Crest
2791,Muneneus,Dhario
2792,Ossaiaus,Taraiiv
2793,Sundiax Sphere,Niria Basin
2794,Ekaroi Realm,Vessoy
2795,Lomiriaith Realm,Yethui
2796,Aveeo Expanse,Hessei
2797,Lomiri,Joraiak
2798,Thaloi Fold,Cosuux Crest
2799,Kestrat,Ivoe Crest
2800,Loravaom,Dharie Crest
2801,Ossaoiu,Golai Spire
2802,Anthe Prime,Queneaan
2803,Lomiruom,Brenui
2804,Loravath,Dharaar Major
2805,Grosta,Queni Hollow
2806,Ekaraom,Sovui Spire
2807,Anthion,Pavuos
2808,Novaruyr Expanse,Brenoei
2809,Lomiroe,Xalouiv Spire
2810,Kaeliav,Graeloos
2811,Nexua,Ulmea
2812,Loraviael,Barkai Minor
2813,Orva Domain,Barkeaan
2814,Volnie,Iveaol
2815,Dravayr,Paveaol
2816,Novaruen,Zolaian
2817,Kestrua Expanse,Vesso Minor
2818,Ossaeoyr,Maelai Basin
2819,Halvinoir Realm,Cosoin
2820,Isaraune,Graelu
2821,Aveuao,Graeluiin
2822,Anthe Sphere,Ostoor
2823,Halvinua Reach,Cose
2824,Orvaeus Reach,Hessuian
2825,Aveiav,Dharaior Reef
2826,Elyai Reach,Taroa
2827,Muneno Reach,Tevuos
2828,Munenaee,Xalouos
2829,Sundai Reach,Wrenoeth
2830,Thalaeom,Jorei
2831,Cindruaor,Ivouol
2832,Elyui,Fyreea
2833,Lomiru,Goli
2834,Novaroom,Yetheol Hollow
2835,Thaloit Reach,Dhareom Hollow
2836,Lomiro Domain,Yetheain
2837,Kaele,Tevuille Vale
2838,Itheliyr,Xaleor
2839,Loraviaune Prime,Graeloys Major
2840,Corvia Expanse,Sovii Vale
2841,Corveora,Joruios
2842,Novarua Sphere,Golou
2843,Kestroi Domain,Teveaos
2844,Cindruao Fold,Niriys
2845,Ossaoi Fold,Dessaou
2846,Dravion,Ulmeak
2847,Draviae,Pavoa
2848,Isaraus,Keshaesh
2849,Junelien,Xalouu
2850,Favenaa,Cosound
2851,Antheo,Fyreai
2852,Antha Prime,Lunueth
2853,Aveua,Joreaund Crest
2854,Nexoior,Fyreoean
2855,Junelia Fold,Vessoe Basin
2856,Corvua Reach,Ulmua
2857,Isareyn Fold,Pavuin
2858,Corvoiax,Ferroaol Reef
2859,Elyiyn Sphere,Keshuol
2860,Dravau,Graele
2861,Praxi,Dessaui Spire
2862,Zeroiy,Ferrooe Reef
2863,Favena Prime,Zolai Reef
2864,Thaloith,Ferroou Basin
2865,Praxia Domain,Goli Major
2866,Kestru Reach,Taru Hollow
2867,Novaroi Prime,Quenua
2868,Volnith,Queneor
2869,Antheoom Sphere,Corinoui Basin
2870,Draveoax,Nirea
2871,Kaeliaor,Graelo
2872,Thaleora,Niruiux
2873,Faveniaith Fold,Keshio Crest
2874,Myroi,Golo Minor
2875,Lomirae Expanse,Dessauom
2876,Dravaeyr,Taraiys Minor
2877,Itheloio Expanse,Joroean Basin
2878,Elyuune,Quenuiol Reef
2879,Praxeoen,Dharoe Spire
2880,Juneloiith,Brenou Minor
2881,Ossaion,Sovoui
2882,Lomiria Span,Hessuor Crest
2883,Thalao,Dessauar
2884,Ekariaith,Vesse Crest
2885,Isareax Domain,Ulmoeux
2886,Anthaei,Xalui
2887,Praxae Prime,Ulmuiille
2888,Orvaeen,Graelouy
2889,Praxaa,Golui Spire
2890,Veyeora,Coseesh
2891,Nexeor,Fyreouin Crest
2892,Praxuus Span,Yetha
2893,Zeruaav,Zolaan
2894,Elyoo,Graeluak
2895,Cindraera Expanse,Barkaiom
2896,Corviaor Reach,Xaluo Major
2897,Veyaeyr Reach,Quenaiv
2898,Zereo,Brene
2899,Halviniaon,Zolu
2900,Nexiel,Taroin
2901,Muneneo Realm,Hessai Major
2902,Corveo Reach,Xalein Hollow
2903,Orvia,Pava Crest
2904,Aveaith,Zoleaos
2905,Thalee Span,Ulmaux
2906,Muneneo Sphere,Dessaai
2907,Ithelaee Expanse,Barkui
2908,Aveaeth,Fyreou
2909,Thaleyr,Tevo
2910,Halvinius,Tareaom
2911,Orviune,Vessaiund
2912,Elyaeis Realm,Dharuia
2913,Muneneo Span,Ferroe Crest
2914,Favenoie,Ferrou Reef
2915,Kaeluaa,Corinoeille
2916,Grostaeax,Ostuux Basin
2917,Junelaa,Corineaos Major
2918,Veyiune,Lunaom
2919,Cindriaus Sphere,Brenoue
2920,Nexuaen,Sovaiv
2921,Thala Reach,Ulmiom Major
2922,Elyeora Span,Dessaoom Reef
2923,Halvineyr,Graelouom Crest
2924,Corvoiax Fold,Corinuiom
2925,Antheo Span,Fyreouu
2926,Praxeoax,Brenea Reef
2927,Novaruis,Wrenou Spire
2928,Ekaro Prime,Joraiux
2929,Loraviune,Quenuak
2930,Kaelaeel,Queneaol
2931,Kaeluaune,Barkaiar Minor
2932,Faveniar,Joraom
2933,Avee Prime,Corini Crest
2934,Halvinae Fold,Ulmoux
2935,Volnoior,Golueth
2936,Dravaeav Expanse,Osteom
2937,Elyoiav,Dessai
2938,Orviaor,Keshie
2939,Grostia,Tevoo
2940,Isaraeune,Rhalaund
2941,Corva,Golea Basin
2942,Loravaav,Barkaeth
2943,Zeriael,Pavi Hollow
2944,Dravaeax Span,Vessoux Vale
2945,Novare,Cosai Major
2946,Sunduen,Niriu Major
2947,Belori Sphere,Ulme Major
2948,Cindruai Realm,Ivaiy
2949,Lomiruor Fold,Wrenaio
2950,Anthuais Prime,Dhare Vale
2951,Dravu Expanse,Ferrouii Basin
2952,Veyi Realm,Pave
2953,Ekarae Sphere,Fyreoeor Crest
2954,Junela Fold,Dessaoui
2955,Favenoii,Zoli
2956,Draviay Realm,Ferrou Minor
2957,Elyaet,Xaloe Reef
2958,Cindraeor,Ferrouiak
2959,Ossaoith Fold,Rhalo
2960,Kestroo,Quenouor Hollow
2961,Dravuaune Domain,Osta Reef
2962,Grostiaa,Nirea Vale
2963,Myraeon,Oste
2964,Myroiis,Corinu
2965,Orvu Fold,Barkaiom Spire
2966,Dravoith,Rhaloeor Major
2967,Nexuayn,Rhale Vale
2968,Ossau Expanse,Dessaoua Minor
2969,Loraveo Reach,Cosouak
2970,Kestruaa Sphere,Barkeesh Vale
2971,Novaroax Reach,Ulmoui Crest
2972,Thalia Prime,Tariu
2973,Kestru Fold,Dessaoee
2974,Kestraeu,Zoleu
2975,Novariis,Goleaak
2976,Novareune Span,Osta
2977,Sundoyn,Taruian
2978,Antheoon Reach,Rhalea
2979,Beloruaen Fold,Zoleaos Vale
2980,Orvaeis,Osteaos Basin
2981,Juneloi Fold,Taroua
2982,Thaleo Domain,Lunui Crest
2983,Aveiaax,Wreniiv
2984,Veyeo Span,Barku
2985,Corvaea,Fyreuiiv
2986,Thaluai Expanse,Tevi Basin
2987,Kestriar,Wreneeth Minor
2988,Sunduay Reach,Zoloe Hollow
2989,Sundeel,Ulmou
2990,Favenoi,Ostouille
2991,Grostuu,Cosuian Spire
2992,Praxera Realm,Maeleos
2993,Kestriaor Prime,Cosoe Minor
2994,Nexua Realm,Coseaa
2995,Ekareis,Brenuille
2996,Praxit,Taraio
2997,Munenoiis Prime,Hessuom Reef
2998,Nexaax,Zoleille
2999,Lomirua Sphere,Dharae Vale
3000,Faveneo Domain,Vesseaeth
